Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Cluster
"-0,520959555423","0,3559212471487","-0,674120909183","-0,145118750953","-0,280513284006","0,3810089851125","-0,932705092118",7
"-1,348343008281","-0,764732452038","-0,867321978273","-0,021671886898","-0,130261660098","0,0011943419412","-0,465389516797",7
"-1,95143658497","-1,49020970701","-0,687177285694","0,2031848718656","-0,194341047381","-0,714637794859","-0,469873987184",11
"-0,769417018332","0,0052815400247","-0,863409761862","-0,138303821309","-0,152425208676","0,4817959373071","-0,827560543718",7
"-1,470420496985","-0,200557498225","-0,053884832939","-0,095892500882","-0,432785256633","1,2577371719406","-0,982978124576",7
"-4,461847052087","-4,992937507551","-0,895504181972","0,6676586976634","0,1142340155882","-2,403828892054","0,6600201082952",12
"-0,293009839863","0,714780386135","-0,768793674078","-0,219333469029","-0,207556615436","0,6592680718743","-0,737005517454",7
"-5,156094990663","-0,341169672632","5,0271910469408","1,9233021866519","-0,219700939449","4,7131576616015","1,1960650509343",2
"-2,595729578153","-0,697729711304","1,3100604132949","2,5889861935214","2,2707456120834","1,2801034605182","-0,99608254639",10
"-1,621517328119","-0,82359727164","-1,190004595785","1,0731915128537","-0,308064183683","-0,005249935984","0,0412171071735",11
"-0,596557273909","0,648064305439","-1,089939806962","0,9113826805004","-0,475613350094","0,7003529486703","-0,612981334361",8
"-1,025698639409","0,0402187389472","-1,079594731739","0,9966009630719","-0,441288463851","0,3332059873462","-0,394302635892",8
"-0,558777918389","0,6823262829027","-0,965415243517","0,929974528425","-0,510263778623","0,5286342071952","-0,59736010107",8
"-1,434395163612","-0,416053019553","-0,943597435466","1,1781878961414","-0,571090811248","-0,11072302203","-0,737222490718",11
"-2,615301090205","-2,056805831655","-1,160988060293","1,3579159442224","-0,411895320607","-0,724299964582","-0,19009365761",11
"-2,072518321234","-1,290052217292","-1,146127260433","1,2520503078199","-0,433649289759","-0,322791464826","-0,357008710204",11
"-2,371096142202","-1,883303583437","-0,999270796677","1,2722988724198","-0,216583799285","-0,935720309384","0,5458299348107",12
"-0,448202156145","0,6116206345248","-0,780734632588","0,8604894145262","-0,287575042677","0,1667501957659","0,2380857137634",8
"-0,241724704385","0,805450970384","-0,651493609374","0,7899094506218","-0,059939839557","-0,048590815229","1,1094604793344",9
"-0,266929753626","0,7438162475215","-0,735407257687","0,7601394998297","0,0061782429973","0,0405679285576","1,2441949208808",9
"-0,244779236499","0,7807174097339","-0,713449910448","0,7630138567822","0,0058910789179","0,0258633767362","1,2289169621374",9
"0,1161695853413","1,2043466727264","-0,412583924918","0,7557182413208","-0,070112299927","-0,168933958146","1,1696634505801",9
"0,1359164196255","1,2829783933183","-0,499567650056","0,7423401070468","-0,072230036242","-0,0097085851","1,1203075714496",9
"0,2234810435204","1,5429293108362","-0,373509749379","0,8040469787212","-0,162930012109","-0,112970449867","0,9378830297812",9
"0,1890546471103","1,3150969700719","-0,401610826952","0,7566938108765","-0,127391889925","-0,093835764768","0,9663254026492",9
"0,2610152876497","1,4065430978675","-0,36776228879","0,7423994286487","-0,039427789281","-0,134814819845","1,1925166911006",9
"0,9617501512076","1,2858805213467","0,2892739961088","2,1102391172724","3,1700878477129","-0,243655064918","-0,122389846848",10
"0,8505125041345","1,1282486442516","-0,16297958852","1,0940841245281","-0,257695031912","-0,084926177581","0,9214217536708",9
"1,0584480140492","1,2848703171413","-0,098227942816","1,0173253310517","-0,135064401043","-0,109948934481","1,3414929739662",9
"0,9243645781318","1,2134160888428","-0,145545982956","1,0898005265767","-0,312110481086","-0,018906028305","0,7206785624312",9
"0,8296293396751","1,1179535983366","-0,179658700663","1,1089341772317","-0,265122800753","-0,045244704866","0,7801866823377",9
"0,8569655060596","1,1776748780303","-0,197448927003","1,0919188345335","-0,257849322213","-0,022755592532","0,900301182217",9
"0,7438589131292","1,1257955428516","-0,258720102738","1,1263578567256","-0,282803599386","0,000159338238","0,8304600950183",9
"0,8450104016961","1,2266244658569","-0,17943559362","1,114565363247","-0,268585483708","-0,064930837796","0,9146350890042",9
"0,678912974607","0,9971327862698","-0,325226256064","1,123257694399","-0,334337493322","0,1062955043214","0,5794545394602",9
"0,8660039493806","1,1469539859185","-0,235987836411","1,0642550560679","-0,191718094128","0,0250728997021","1,0175859858445",9
"0,9316056602388","1,1399022764598","-0,118647437389","1,0482361584737","-0,185939850533","-0,135949000043","1,1547668949814",9
"0,8305722530238","1,1001469493111","-0,186606537089","1,0789489984022","-0,207642228084","-0,090425236752","1,0709206173711",9
